ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Is_parent,Children,Day,Month,Quarter,Year,Tenure,Cluster,Recency,Monetary,Frequency,R,F,M,RFM_Score,Segment,T,CLTV_label
1065,1963,Graduation,Single,80695.0,0,0,2013-12-29,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,3,11,0,52,0,0,29,12,4,2013,12,1,85,106.55555555555556,18,1,4,5,145,At risk,182,Non-profitable
7275,1971,PostGraduation,Single,33316.0,1,1,2013-10-04,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,44,1,2,4,10,4,2013,15,0,34,18.714285714285715,7,4,2,2,422,Potential Loyalists,268,Non-profitable
1343,1968,Graduation,Partner,58554.0,1,1,2012-09-26,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,3,11,0,47,1,2,26,9,3,2012,27,2,55,36.625,16,3,4,4,344,Loyal Customers,641,Non-profitable
1384,1992,UnderGraduation,Partner,17256.0,1,0,2013-11-23,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,3,11,0,23,1,1,23,11,4,2013,13,0,10,12.4,5,5,1,2,512,New Customers,218,Non-profitable
9967,1974,Graduation,Single,53034.0,1,1,2013-05-30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,3,11,0,41,1,2,30,5,2,2013,19,2,30,31.928571428571427,14,4,3,3,433,Potential Loyalists,395,Non-profitable
6181,1950,PostGraduation,Partner,52203.0,0,0,2012-07-31,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,3,11,0,65,0,0,31,7,3,2012,29,3,36,36.11538461538461,26,4,5,3,453,Loyal Customers,698,Non-profitable
10507,1977,PostGraduation,Single,59601.0,0,1,2013-07-25,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,3,11,0,38,1,1,25,7,3,2013,17,2,14,72.45454545454545,11,5,3,5,535,Potential Loyalists,339,Profitable
2674,1958,PostGraduation,Single,75154.0,0,1,2012-09-04,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,3,11,1,57,1,1,4,9,3,2012,28,3,79,76.2,15,2,3,5,235,At risk,663,Non-profitable
2698,1976,Graduation,Single,47025.0,0,1,2013-11-07,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,3,11,0,39,1,1,7,11,4,2013,14,2,52,29.642857142857142,14,3,3,3,333,Need Attention,234,Non-profitable
3231,1973,Graduation,Partner,37971.0,1,0,2013-11-25,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0,42,1,1,25,11,4,2013,13,0,97,7.5,4,1,1,1,111,Hibernating,216,Non-profitable
4096,1968,PostGraduation,Single,41335.0,1,0,2013-12-26,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,3,11,0,47,1,1,26,12,4,2013,12,0,24,20.77777777777778,9,4,2,2,422,Potential Loyalists,185,Non-profitable
10476,1958,Graduation,Partner,67267.0,0,1,2014-05-13,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,3,11,0,57,1,1,13,5,2,2014,7,0,0,25.1,10,5,3,3,533,Potential Loyalists,47,Non-profitable
9140,1960,PostGraduation,Partner,50523.0,1,1,2013-12-25,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,3,11,0,55,1,2,25,12,4,2013,12,0,89,15.166666666666666,6,1,2,2,122,Hibernating,186,Profitable
10258,1965,PostGraduation,Single,35791.0,2,1,2013-05-06,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,3,11,0,50,1,3,6,5,2,2013,20,0,94,8.75,4,1,1,1,111,Hibernating,419,Non-profitable
5675,1960,PhD,Single,50611.0,0,1,2012-10-04,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,3,11,0,55,1,1,4,10,4,2012,27,2,98,30.8125,16,1,4,3,143,At risk,633,Non-profitable
4743,1969,PhD,Partner,56242.0,0,1,2013-03-03,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,3,11,0,46,1,1,3,3,1,2013,22,3,72,42.21739130434783,23,2,5,4,254,Can't loose,483,Non-profitable
8805,1960,Graduation,Single,48904.0,0,1,2012-12-02,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,3,11,0,55,1,1,2,12,4,2012,25,2,1,28.53846153846154,13,5,3,3,533,Potential Loyalists,574,Non-profitable
1542,1975,Graduation,Single,56243.0,1,2,2013-12-30,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,3,11,0,40,1,3,30,12,4,2013,12,2,26,28.285714285714285,14,4,3,3,433,Potential Loyalists,181,Non-profitable
6770,1985,Graduation,Partner,21355.0,1,0,2013-08-20,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,3,11,1,30,1,1,20,8,3,2013,16,0,5,13.6,5,5,1,2,512,New Customers,313,Non-profitable
8773,1971,PostGraduation,Partner,57420.0,0,1,2013-06-25,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,3,11,0,44,1,1,25,6,2,2013,18,0,22,26.83333333333333,12,4,3,3,433,Potential Loyalists,369,Non-profitable
7514,1956,PostGraduation,Partner,54342.0,1,1,2013-07-03,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,3,11,0,59,1,2,3,7,3,2013,18,0,74,22.125,8,2,2,2,222,Hibernating,361,Non-profitable
793,1973,Graduation,Partner,20895.0,1,0,2012-10-06,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,3,11,0,42,1,1,6,10,4,2012,27,0,24,9.0,5,4,1,1,411,Promising,631,Non-profitable
10909,1948,Graduation,Partner,92344.0,0,0,2014-01-15,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,3,11,0,67,0,0,15,1,1,2014,11,1,9,94.95,20,5,4,5,545,Champions,165,Non-profitable
8702,1976,PostGraduation,Partner,26907.0,1,1,2013-08-20,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,3,11,0,39,1,2,20,8,3,2013,16,0,10,5.5,4,5,1,1,511,New Customers,313,Non-profitable
4791,1980,Graduation,Partner,44964.0,1,1,2012-12-16,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,35,1,2,16,12,4,2012,24,0,35,10.25,4,4,1,1,411,Promising,560,Non-profitable
2963,1979,Graduation,Partner,75507.0,0,0,2014-05-02,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0,36,0,0,2,5,2,2014,8,3,56,72.0,20,3,4,5,345,Loyal Customers,58,Non-profitable
8216,1972,PostGraduation,Partner,53761.0,1,1,2013-10-11,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,3,11,0,43,1,2,11,10,4,2013,14,0,7,29.545454545454547,11,5,3,3,533,Potential Loyalists,261,Non-profitable
8140,1973,Graduation,Partner,22682.0,1,0,2013-10-03,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,3,11,0,42,1,1,3,10,4,2013,15,0,51,13.571428571428571,7,3,2,2,322,About to sleep,269,Non-profitable
10146,1972,PhD,Partner,38887.0,1,0,2014-03-02,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,43,1,1,2,3,1,2014,10,0,17,10.5,4,5,1,1,511,New Customers,119,Non-profitable
5289,1975,PostGraduation,Single,41658.0,1,1,2012-11-09,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,3,11,0,40,1,2,9,11,4,2012,26,0,30,18.0,4,4,1,2,412,Promising,597,Non-profitable
2587,1972,PhD,Partner,29791.0,1,0,2014-05-15,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,3,11,0,43,1,1,15,5,2,2014,7,0,21,4.0,5,4,1,1,411,Promising,45,Non-profitable
4405,1956,PostGraduation,Partner,63915.0,0,2,2013-07-30,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,3,11,0,59,1,2,30,7,3,2013,17,2,2,37.57142857142857,21,5,5,4,554,Champions,334,Non-profitable
2589,1972,Graduation,Single,26759.0,1,0,2014-02-07,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,3,11,0,43,1,1,7,2,1,2014,10,0,65,9.833333333333334,6,2,2,1,221,Hibernating,142,Non-profitable
3421,1968,PostGraduation,Single,63841.0,0,1,2013-04-21,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,47,1,1,21,4,2,2013,20,3,64,43.23809523809524,21,2,5,4,254,Can't loose,434,Non-profitable
10490,1969,PhD,Partner,51039.0,1,1,2012-12-10,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,3,11,0,46,1,2,10,12,4,2012,25,2,11,34.75,12,5,3,3,533,Potential Loyalists,566,Non-profitable
4094,1961,Graduation,Partner,60544.0,1,1,2012-08-25,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,3,11,0,54,1,2,25,8,3,2012,28,0,92,26.272727272727277,11,1,3,3,133,At risk,673,Non-profitable
9958,1972,Graduation,Partner,65685.0,0,1,2014-03-29,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,3,11,0,43,1,1,29,3,1,2014,9,2,54,38.45,20,3,4,4,344,Loyal Customers,92,Non-profitable
2534,1953,Graduation,Partner,37716.0,0,1,2014-04-21,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,3,11,0,62,1,1,21,4,2,2014,8,0,4,23.5,8,5,2,3,523,Potential Loyalists,69,Non-profitable
4188,1957,Graduation,Single,36864.0,0,1,2012-08-13,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,3,11,1,58,1,1,13,8,3,2012,29,2,53,32.18181818181818,11,3,3,3,333,Need Attention,685,Non-profitable
6613,1970,PostGraduation,Partner,44511.0,1,0,2012-10-12,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,3,11,0,45,1,1,12,10,4,2012,27,2,39,36.35,20,4,4,3,443,Loyal Customers,625,Profitable
10827,1967,PhD,Partner,36947.0,1,1,2012-08-07,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,3,11,0,48,1,2,7,8,3,2012,29,0,49,20.857142857142858,7,3,2,2,322,About to sleep,691,Non-profitable
5491,1951,PostGraduation,Partner,47352.0,0,1,2013-04-11,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,3,11,0,64,1,1,11,4,2,2013,21,0,70,26.58333333333333,12,2,3,3,233,At risk,444,Non-profitable
8402,1953,PostGraduation,Partner,67087.0,0,1,2013-12-17,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,3,11,0,62,1,1,17,12,4,2013,12,2,40,39.7,20,3,4,4,344,Loyal Customers,194,Non-profitable
8783,1950,Graduation,Partner,57045.0,0,1,2012-09-08,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,3,11,0,65,1,1,8,9,3,2012,28,2,40,30.266666666666666,15,3,3,3,333,Need Attention,659,Profitable
10010,1953,PhD,Single,36957.0,1,1,2012-09-06,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,3,11,1,62,1,2,6,9,3,2012,28,0,43,21.714285714285715,7,3,2,2,322,About to sleep,661,Non-profitable
618,1977,PhD,Partner,69389.0,0,1,2012-09-28,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,3,11,0,38,1,1,28,9,3,2012,27,2,17,37.95238095238095,21,5,5,4,554,Champions,639,Non-profitable
9121,1972,Graduation,Partner,80134.0,1,0,2013-05-20,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,43,1,1,20,5,2,2013,19,1,40,120.71428571428572,14,3,3,5,335,Need Attention,405,Non-profitable
361,1969,PostGraduation,Partner,43142.0,1,1,2014-02-18,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,46,1,2,18,2,1,2014,10,0,84,6.666666666666667,3,1,1,1,111,Hibernating,131,Non-profitable
4310,1944,Graduation,Partner,80589.0,0,0,2014-01-22,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,3,11,1,71,0,0,22,1,1,2014,11,3,25,71.4,20,4,4,5,445,Loyal Customers,158,Non-profitable
2678,1990,Graduation,Single,34412.0,1,0,2013-02-13,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,3,11,0,25,1,1,13,2,1,2013,22,0,62,26.125,8,2,2,3,223,Hibernating,501,Non-profitable
6376,1979,Graduation,Single,57537.0,1,0,2013-06-10,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,3,11,0,36,1,1,10,6,2,2013,19,2,83,36.333333333333336,15,1,3,3,133,At risk,384,Non-profitable
524,1966,UnderGraduation,Partner,22634.0,0,0,2013-01-16,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,3,11,0,49,0,0,16,1,1,2013,23,0,47,19.2,5,3,1,2,312,About to sleep,529,Non-profitable
10341,1948,Graduation,Partner,51315.0,0,0,2014-02-23,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,3,11,0,67,0,0,23,2,1,2014,10,0,45,24.666666666666668,9,3,2,3,323,About to sleep,126,Non-profitable
5654,1972,Graduation,Partner,36026.0,2,1,2014-03-16,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,3,11,0,43,1,3,16,3,1,2014,9,0,34,12.2,5,4,1,2,412,Promising,105,Profitable
4098,1973,Graduation,Partner,24639.0,1,1,2014-01-28,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,3,11,0,42,1,2,28,1,1,2014,11,0,3,7.333333333333333,6,5,2,1,521,Potential Loyalists,152,Non-profitable
5824,1972,PhD,Partner,34578.0,2,1,2014-04-11,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,43,1,3,11,4,2,2014,8,0,1,2.6666666666666665,3,5,1,1,511,New Customers,79,Non-profitable
7000,1972,PostGraduation,Single,65704.0,0,0,2013-10-13,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,3,11,0,43,0,0,13,10,4,2013,14,2,18,37.13636363636363,22,5,5,4,554,Champions,259,Non-profitable
2561,1966,Graduation,Single,63810.0,0,1,2012-11-11,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,3,11,0,49,1,1,11,11,4,2012,26,3,45,72.15789473684211,19,3,4,5,345,Loyal Customers,595,Non-profitable
5229,1969,PhD,Partner,54132.0,0,1,2014-02-16,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,46,1,1,16,2,1,2014,10,0,81,10.5,4,1,1,1,111,Hibernating,133,Non-profitable
4086,1959,Graduation,Partner,18690.0,0,0,2012-12-28,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,56,0,0,28,12,4,2012,24,0,77,15.0,4,2,1,2,212,Hibernating,548,Non-profitable
2428,1970,Graduation,Partner,28164.0,1,0,2013-05-04,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0,45,1,1,4,5,2,2013,20,0,23,13.0,6,4,2,2,422,Potential Loyalists,421,Profitable
8254,1974,PhD,Partner,34596.0,1,0,2013-04-13,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,0,41,1,1,13,4,2,2013,20,0,48,7.666666666666667,3,3,1,1,311,About to sleep,442,Profitable
2836,1972,PhD,Partner,43269.0,1,0,2013-09-16,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,43,1,1,16,9,3,2013,15,0,61,6.333333333333333,3,2,1,1,211,Hibernating,286,Non-profitable
8418,1958,PostGraduation,Single,38741.0,1,1,2014-03-30,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,3,11,0,57,1,2,30,3,1,2014,9,0,60,12.2,5,2,1,2,212,Hibernating,91,Profitable
1362,1972,Graduation,Single,31907.0,0,0,2013-03-04,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,3,11,0,43,0,0,4,3,1,2013,22,2,75,34.53846153846154,13,2,3,3,233,At risk,482,Non-profitable
7152,1983,PostGraduation,Partner,27100.0,1,0,2013-04-05,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,3,11,0,32,1,1,5,4,2,2013,21,0,64,9.25,4,2,1,1,211,Hibernating,450,Non-profitable
10033,1973,PostGraduation,Single,31163.0,1,0,2014-02-13,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,42,1,1,13,2,1,2014,10,0,54,9.5,4,3,1,1,311,About to sleep,136,Non-profitable
9349,1985,Graduation,Partner,92533.0,0,0,2013-12-19,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,3,11,0,30,0,0,19,12,4,2013,12,3,84,51.40909090909091,22,1,5,4,154,Can't loose,192,Non-profitable
274,1973,Graduation,Single,34853.0,1,1,2013-12-23,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,42,1,2,23,12,4,2013,12,0,75,6.8,5,2,1,1,211,Hibernating,188,Non-profitable
3388,1967,Graduation,Single,70844.0,1,1,2013-10-30,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,3,11,0,48,1,2,30,10,4,2013,14,0,16,24.5,12,5,3,3,533,Potential Loyalists,242,Non-profitable
922,1979,PostGraduation,Partner,31086.0,1,1,2013-05-04,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,3,11,0,36,1,2,4,5,2,2013,20,0,79,12.0,4,2,1,2,212,Hibernating,421,Non-profitable
8588,1961,Graduation,Partner,60544.0,1,1,2012-08-25,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,3,11,0,54,1,2,25,8,3,2012,28,0,92,26.272727272727277,11,1,3,3,133,At risk,673,Non-profitable
2518,1986,PostGraduation,Partner,20491.0,0,0,2013-01-25,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,3,11,0,29,0,0,25,1,1,2013,23,0,16,10.0,3,5,1,1,511,New Customers,520,Profitable
3220,1983,Graduation,Partner,39922.0,1,0,2013-02-14,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,3,11,0,32,1,1,14,2,1,2013,22,0,30,22.285714285714285,7,4,2,2,422,Potential Loyalists,500,Non-profitable
5967,1952,Graduation,Partner,33402.0,1,1,2013-07-18,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,3,11,0,63,1,2,18,7,3,2013,17,0,60,11.666666666666666,6,2,2,2,222,Hibernating,346,Non-profitable
1183,1949,PostGraduation,Partner,36408.0,1,1,2013-09-21,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,3,11,0,66,1,2,21,9,3,2013,15,0,11,7.333333333333333,3,5,1,1,511,New Customers,281,Non-profitable
6856,1979,Graduation,Partner,21645.0,1,0,2012-09-03,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,3,11,1,36,1,1,3,9,3,2012,28,0,75,10.833333333333334,6,2,2,1,221,Hibernating,664,Non-profitable
4530,1948,PostGraduation,Single,78427.0,0,0,2012-10-24,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,3,11,1,67,0,0,24,10,4,2012,26,1,36,96.5,20,4,4,5,445,Loyal Customers,613,Non-profitable
1553,1946,Graduation,Partner,82657.0,0,0,2013-09-27,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,3,11,0,69,0,0,27,9,3,2013,15,1,71,103.77272727272728,22,2,5,5,255,Can't loose,275,Non-profitable
4682,1958,Graduation,Partner,51876.0,0,0,2013-10-15,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,3,11,0,57,0,0,15,10,4,2013,14,0,88,25.83333333333333,12,1,3,3,133,At risk,257,Non-profitable
8204,1971,PostGraduation,Partner,78041.0,0,0,2012-12-16,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,3,11,0,44,0,0,16,12,4,2012,24,3,93,77.58823529411765,17,1,4,5,145,At risk,560,Non-profitable
5221,1957,Graduation,Partner,52852.0,0,1,2012-12-01,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,3,11,0,58,1,1,1,12,4,2012,25,3,93,39.95454545454545,22,1,5,4,154,Can't loose,575,Non-profitable
1232,1982,PhD,Partner,70038.0,0,0,2013-10-25,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,3,11,0,33,0,0,25,10,4,2013,14,3,54,77.75,16,3,4,5,345,Loyal Customers,247,Non-profitable
1927,1973,PostGraduation,Partner,69401.0,0,1,2014-03-23,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,3,11,0,42,1,1,23,3,1,2014,9,2,41,53.07692307692308,13,3,3,4,334,Need Attention,98,Non-profitable
5788,1972,Graduation,Partner,46053.0,1,0,2013-02-17,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,3,11,0,43,1,1,17,2,1,2013,22,0,46,23.22222222222222,9,3,2,2,322,About to sleep,497,Non-profitable
6246,1953,Graduation,Single,73892.0,0,0,2013-11-13,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,3,11,1,62,0,0,13,11,4,2013,13,1,40,68.5,22,3,5,4,354,Loyal Customers,228,Non-profitable
5975,1967,PhD,Single,40304.0,1,0,2013-09-30,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,3,11,0,48,1,1,30,9,3,2013,15,0,82,11.4,5,1,1,2,112,Hibernating,272,Non-profitable
6875,1965,PhD,Partner,32727.0,0,0,2012-08-28,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,3,11,0,50,0,0,28,8,3,2012,28,2,38,35.266666666666666,15,4,3,3,433,Potential Loyalists,670,Non-profitable
4399,1969,Graduation,Partner,68695.0,0,0,2014-06-25,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,3,11,0,46,0,0,25,6,2,2014,6,3,3,72.73333333333333,15,5,3,5,535,Potential Loyalists,4,Non-profitable
4042,1971,Graduation,Single,43300.0,0,1,2012-10-13,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,3,11,1,44,1,1,13,10,4,2012,27,0,87,22.5,8,1,2,2,122,Hibernating,624,Non-profitable
2157,1972,Graduation,Partner,26290.0,1,1,2013-01-12,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,3,11,0,43,1,2,12,1,1,2013,23,0,49,12.833333333333334,6,3,2,2,322,About to sleep,533,Non-profitable
10133,1970,Graduation,Single,93790.0,0,0,2014-02-12,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,3,11,1,45,0,0,12,2,1,2014,10,1,16,93.96,25,5,5,5,555,Champions,137,Non-profitable
2525,1974,PhD,Partner,38410.0,0,0,2012-09-14,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,3,11,1,41,0,0,14,9,3,2012,27,2,65,33.375,16,2,4,3,243,At risk,653,Non-profitable
8233,1950,PostGraduation,Single,64866.0,0,1,2014-01-26,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,3,11,0,65,1,1,26,1,1,2014,11,2,9,32.705882352941174,17,5,4,3,543,Champions,154,Non-profitable
9483,1959,Graduation,Partner,57957.0,0,1,2013-08-19,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,3,11,0,56,1,1,19,8,3,2013,16,2,24,35.388888888888886,18,4,4,3,443,Loyal Customers,314,Non-profitable
2945,1955,PhD,Partner,46015.0,1,1,2014-04-13,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,3,11,0,60,1,2,13,4,2,2014,8,0,25,11.5,4,4,1,2,412,Promising,77,Non-profitable
5074,1986,PostGraduation,Partner,28072.0,1,0,2013-07-08,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,29,1,1,8,7,3,2013,18,0,10,11.75,4,5,1,2,512,New Customers,356,Non-profitable
10524,1963,PostGraduation,Single,49476.0,0,1,2013-06-20,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,3,11,0,52,1,1,20,6,2,2013,18,2,29,44.16666666666666,18,4,4,4,444,Loyal Customers,374,Non-profitable
4690,1953,Graduation,Partner,50725.0,0,1,2013-02-13,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,3,11,0,62,1,1,13,2,1,2013,22,2,45,34.47058823529412,17,3,4,3,343,Loyal Customers,501,Non-profitable
7521,1952,Graduation,Partner,83844.0,0,0,2013-05-12,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,3,11,0,63,0,0,12,5,2,2013,19,1,57,82.84210526315789,19,3,4,5,345,Loyal Customers,413,Non-profitable
7196,1950,PhD,Partner,41145.0,1,1,2014-02-08,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,3,11,0,65,1,2,8,2,1,2014,10,0,20,4.333333333333333,3,4,1,1,411,Promising,141,Non-profitable
4406,1970,Graduation,Partner,67419.0,0,1,2013-01-16,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,3,11,0,45,1,1,16,1,1,2013,23,1,29,70.04761904761905,21,4,5,5,455,Loyal Customers,529,Non-profitable
9672,1970,PostGraduation,Partner,23162.0,1,1,2013-12-21,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,3,11,0,45,1,2,21,12,4,2013,12,0,82,13.0,5,1,1,2,112,Hibernating,190,Non-profitable
4864,1977,Graduation,Partner,34380.0,1,0,2013-05-02,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,3,11,0,38,1,1,2,5,2,2013,20,0,68,21.875,8,2,2,2,222,Hibernating,423,Non-profitable
4706,1966,Graduation,Single,34704.0,0,1,2013-04-27,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,49,1,1,27,4,2,2013,20,0,65,10.0,4,2,1,1,211,Hibernating,428,Non-profitable
4070,1969,PhD,Partner,94871.0,0,2,2012-09-01,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,0,3,11,1,46,1,2,1,9,3,2012,28,3,99,63.41176470588236,17,1,4,4,144,At risk,666,Non-profitable
25,1958,Graduation,Partner,65148.0,0,1,2012-11-16,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,3,11,0,57,1,1,16,11,4,2012,25,3,9,58.68421052631579,19,5,4,4,544,Champions,590,Non-profitable
3697,1954,Graduation,Partner,39898.0,0,1,2013-02-12,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,3,11,0,61,1,1,12,2,1,2013,22,0,20,19.142857142857142,7,4,2,2,422,Potential Loyalists,502,Non-profitable
217,1956,PostGraduation,Single,64857.0,0,0,2012-11-23,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,3,11,0,59,0,0,23,11,4,2012,25,1,78,70.0,22,2,5,5,255,Can't loose,583,Non-profitable
4220,1970,PhD,Partner,59892.0,0,1,2013-11-02,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,3,11,0,45,1,1,2,11,4,2013,14,0,26,14.5,6,4,2,2,422,Potential Loyalists,239,Non-profitable
5286,1987,PostGraduation,Single,41020.0,0,0,2013-10-28,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,3,11,0,28,0,0,28,10,4,2013,14,0,68,24.11111111111111,9,2,2,3,223,Hibernating,244,Non-profitable
